gene	expr_score	expr_direction	prom_score	prom_direction	body_score	body_direction	concordance	prize
AC027801.1	0.218160255749201	-1	NA	NA	NA	NA	0	0.218160255749201
AL442663.3	0.218108693410333	-1	NA	NA	NA	NA	0	0.218108693410333
AC108860.2	0.218057131071465	-1	NA	NA	NA	NA	0	0.218057131071465
CAVIN1	0.218005568732598	1	NA	NA	NA	NA	0	0.218005568732598
USP39	0.21795400639373	1	NA	NA	NA	NA	0	0.21795400639373
ZNF674	0.217902444054862	-1	NA	NA	NA	NA	0	0.217902444054862
ATG16L2	0.217850881715995	1	NA	NA	NA	NA	0	0.217850881715995
VSIG10	0.217799319377127	1	NA	NA	NA	NA	0	0.217799319377127
RAB24	0.217747757038259	1	NA	NA	NA	NA	0	0.217747757038259
AC009570.1	0.217696194699392	-1	NA	NA	NA	NA	0	0.217696194699392
AC010245.2	0.217644632360524	1	NA	NA	NA	NA	0	0.217644632360524
CYYR1	0.217593070021656	1	NA	NA	NA	NA	0	0.217593070021656
ZNF507	0.217541507682788	-1	NA	NA	NA	NA	0	0.217541507682788
NSUN5P2	0.217489945343921	1	NA	NA	NA	NA	0	0.217489945343921
PIGZ	0.217438383005053	1	NA	NA	NA	NA	0	0.217438383005053
LRRC3	0.217386820666185	-1	NA	NA	NA	NA	0	0.217386820666185
SUSD6	0.217335258327318	1	NA	NA	NA	NA	0	0.217335258327318
ADGRF5	0.21728369598845	1	NA	NA	NA	NA	0	0.21728369598845
PKN2	0.217232133649582	-1	NA	NA	NA	NA	0	0.217232133649582
AL122058.1	0.217180571310715	-1	NA	NA	NA	NA	0	0.217180571310715
MTG1	0.217129008971847	1	NA	NA	NA	NA	0	0.217129008971847
SRSF1	0.217077446632979	-1	NA	NA	NA	NA	0	0.217077446632979
AC012313.4	0.217025884294112	-1	NA	NA	NA	NA	0	0.217025884294112
NUBPL	0.216974321955244	-1	NA	NA	NA	NA	0	0.216974321955244
Z84492.1	0.216922759616376	1	NA	NA	NA	NA	0	0.216922759616376
RPL39	0.216871197277509	1	NA	NA	NA	NA	0	0.216871197277509
RFPL3S	0.216819634938641	-1	NA	NA	NA	NA	0	0.216819634938641
DNAJB12	0.216768072599773	1	NA	NA	NA	NA	0	0.216768072599773
CLCA4-AS1	0.216716510260905	1	NA	NA	NA	NA	0	0.216716510260905
ZSCAN25	0.216664947922038	-1	NA	NA	NA	NA	0	0.216664947922038
TRADD	0.21661338558317	1	NA	NA	NA	NA	0	0.21661338558317
TNFAIP1	0.216561823244302	1	NA	NA	NA	NA	0	0.216561823244302
ZNF92	0.216510260905435	-1	NA	NA	NA	NA	0	0.216510260905435
TBX19	0.216458698566567	1	NA	NA	NA	NA	0	0.216458698566567
ATP6V1E1	0.216407136227699	1	NA	NA	NA	NA	0	0.216407136227699
SRBD1	0.216355573888832	-1	NA	NA	NA	NA	0	0.216355573888832
GPR108	0.216304011549964	1	NA	NA	NA	NA	0	0.216304011549964
SNRNP70	0.216252449211096	1	NA	NA	NA	NA	0	0.216252449211096
ABCB6	0.216200886872229	-1	NA	NA	NA	NA	0	0.216200886872229
FDFT1	0.216149324533361	-1	NA	NA	NA	NA	0	0.216149324533361
CD248	0.216097762194493	1	NA	NA	NA	NA	0	0.216097762194493
ZBTB46	0.216046199855625	1	NA	NA	NA	NA	0	0.216046199855625
EEF1A1P22	0.215994637516758	1	NA	NA	NA	NA	0	0.215994637516758
RESF1	0.21594307517789	-1	NA	NA	NA	NA	0	0.21594307517789
AC068305.2	0.215891512839022	-1	NA	NA	NA	NA	0	0.215891512839022
ROBO1	0.215839950500155	-1	NA	NA	NA	NA	0	0.215839950500155
ARL6IP6	0.215788388161287	1	NA	NA	NA	NA	0	0.215788388161287
TRPC1	0.215736825822419	-1	NA	NA	NA	NA	0	0.215736825822419
AC243919.1	0.215685263483552	1	NA	NA	NA	NA	0	0.215685263483552
GCC2	0.215633701144684	-1	NA	NA	NA	NA	0	0.215633701144684
FAM174A	0.215582138805816	1	NA	NA	NA	NA	0	0.215582138805816
FBXO5	0.215530576466949	-1	NA	NA	NA	NA	0	0.215530576466949
SLC27A4	0.215479014128081	-1	NA	NA	NA	NA	0	0.215479014128081
PTGR1	0.215427451789213	1	NA	NA	NA	NA	0	0.215427451789213
RPL21P5	0.215375889450345	-1	NA	NA	NA	NA	0	0.215375889450345
PELI3	0.215324327111478	1	NA	NA	NA	NA	0	0.215324327111478
PSMC5	0.21527276477261	1	NA	NA	NA	NA	0	0.21527276477261
AC093484.4	0.215221202433742	1	NA	NA	NA	NA	0	0.215221202433742
DYNC2I2	0.215169640094875	1	NA	NA	NA	NA	0	0.215169640094875
WASH7P	0.215118077756007	1	NA	NA	NA	NA	0	0.215118077756007
SRPRB	0.215066515417139	-1	NA	NA	NA	NA	0	0.215066515417139
AKR7L	0.215014953078272	-1	NA	NA	NA	NA	0	0.215014953078272
CCDC158	0.214963390739404	-1	NA	NA	NA	NA	0	0.214963390739404
MKNK1	0.214911828400536	1	NA	NA	NA	NA	0	0.214911828400536
AC093227.1	0.214860266061669	-1	NA	NA	NA	NA	0	0.214860266061669
DDX49	0.214808703722801	1	NA	NA	NA	NA	0	0.214808703722801
FUT4	0.214757141383933	-1	NA	NA	NA	NA	0	0.214757141383933
LIME1	0.214705579045065	1	NA	NA	NA	NA	0	0.214705579045065
ZNF75A	0.214654016706198	-1	NA	NA	NA	NA	0	0.214654016706198
ATAD3A	0.21460245436733	1	NA	NA	NA	NA	0	0.21460245436733
ADCK1	0.214550892028462	1	NA	NA	NA	NA	0	0.214550892028462
UCHL3	0.214499329689595	-1	NA	NA	NA	NA	0	0.214499329689595
KEAP1	0.214447767350727	1	NA	NA	NA	NA	0	0.214447767350727
H2AC6	0.214396205011859	1	NA	NA	NA	NA	0	0.214396205011859
RPL29P12	0.214344642672992	1	NA	NA	NA	NA	0	0.214344642672992
HAMP	0.214293080334124	1	NA	NA	NA	NA	0	0.214293080334124
GABARAPL1	0.214241517995256	-1	NA	NA	NA	NA	0	0.214241517995256
AC007611.1	0.214189955656389	1	NA	NA	NA	NA	0	0.214189955656389
DPP3	0.214138393317521	1	NA	NA	NA	NA	0	0.214138393317521
AL390728.4	0.214086830978653	1	NA	NA	NA	NA	0	0.214086830978653
CASP4	0.214035268639786	1	NA	NA	NA	NA	0	0.214035268639786
LINC01473	0.213983706300918	1	NA	NA	NA	NA	0	0.213983706300918
EPN1	0.21393214396205	1	NA	NA	NA	NA	0	0.21393214396205
ARL17A	0.213880581623182	-1	NA	NA	NA	NA	0	0.213880581623182
ANKRD39	0.213829019284315	1	NA	NA	NA	NA	0	0.213829019284315
TTC22	0.213777456945447	1	NA	NA	NA	NA	0	0.213777456945447
AC010913.1	0.213725894606579	1	NA	NA	NA	NA	0	0.213725894606579
MAPKAPK2	0.213674332267712	1	NA	NA	NA	NA	0	0.213674332267712
ADNP2	0.213622769928844	-1	NA	NA	NA	NA	0	0.213622769928844
MUS81	0.213571207589976	1	NA	NA	NA	NA	0	0.213571207589976
ZNF608	0.213519645251109	1	NA	NA	NA	NA	0	0.213519645251109
AC020978.7	0.213468082912241	-1	NA	NA	NA	NA	0	0.213468082912241
AC105345.1	0.213416520573373	1	NA	NA	NA	NA	0	0.213416520573373
EIF3B	0.213364958234506	1	NA	NA	NA	NA	0	0.213364958234506
PTS	0.213313395895638	1	NA	NA	NA	NA	0	0.213313395895638
TASP1	0.21326183355677	-1	NA	NA	NA	NA	0	0.21326183355677
RPS4XP14	0.213210271217902	1	NA	NA	NA	NA	0	0.213210271217902
ETV3	0.213158708879035	-1	NA	NA	NA	NA	0	0.213158708879035
CCDC92	0.213107146540167	1	NA	NA	NA	NA	0	0.213107146540167
DDX11-AS1	0.213055584201299	1	NA	NA	NA	NA	0	0.213055584201299
RPL37	0.213004021862432	1	NA	NA	NA	NA	0	0.213004021862432
ACAP2-IT1	0.212952459523564	-1	NA	NA	NA	NA	0	0.212952459523564
NHP2	0.212900897184696	1	NA	NA	NA	NA	0	0.212900897184696
Z98884.2	0.212849334845829	1	NA	NA	NA	NA	0	0.212849334845829
MLYCD	0.212797772506961	-1	NA	NA	NA	NA	0	0.212797772506961
EFL1	0.212746210168093	1	NA	NA	NA	NA	0	0.212746210168093
AL137244.1	0.212694647829226	-1	NA	NA	NA	NA	0	0.212694647829226
ZNF25	0.212643085490358	-1	NA	NA	NA	NA	0	0.212643085490358
OTUB1	0.21259152315149	1	NA	NA	NA	NA	0	0.21259152315149
TAF5	0.212539960812622	-1	NA	NA	NA	NA	0	0.212539960812622
CCNC	0.212488398473755	-1	NA	NA	NA	NA	0	0.212488398473755
SDR42E2	0.212436836134887	-1	NA	NA	NA	NA	0	0.212436836134887
ZDHHC12	0.212385273796019	1	NA	NA	NA	NA	0	0.212385273796019
PLEKHM1	0.212333711457152	1	NA	NA	NA	NA	0	0.212333711457152
AP002990.1	0.212282149118284	1	NA	NA	NA	NA	0	0.212282149118284
PMPCA	0.212230586779416	1	NA	NA	NA	NA	0	0.212230586779416
MORN1	0.212179024440549	-1	NA	NA	NA	NA	0	0.212179024440549
MPP1	0.212127462101681	-1	NA	NA	NA	NA	0	0.212127462101681
AKR1A1	0.212075899762813	1	NA	NA	NA	NA	0	0.212075899762813
NSA2P7	0.212024337423946	1	NA	NA	NA	NA	0	0.212024337423946
NDUFAF3	0.211972775085078	1	NA	NA	NA	NA	0	0.211972775085078
NSMCE2	0.21192121274621	1	NA	NA	NA	NA	0	0.21192121274621
AL049796.1	0.211869650407342	-1	NA	NA	NA	NA	0	0.211869650407342
AC010240.2	0.211818088068475	1	NA	NA	NA	NA	0	0.211818088068475
MRPL45P2	0.211766525729607	1	NA	NA	NA	NA	0	0.211766525729607
MYOM2	0.211714963390739	-1	NA	NA	NA	NA	0	0.211714963390739
LMLN	0.211663401051872	-1	NA	NA	NA	NA	0	0.211663401051872
RASAL2-AS1	0.211611838713004	1	NA	NA	NA	NA	0	0.211611838713004
MT-CO3	0.211560276374136	1	NA	NA	NA	NA	0	0.211560276374136
AC007950.2	0.211508714035269	-1	NA	NA	NA	NA	0	0.211508714035269
NIFK	0.211457151696401	1	NA	NA	NA	NA	0	0.211457151696401
ARHGAP33	0.211405589357533	-1	NA	NA	NA	NA	0	0.211405589357533
ZSCAN2	0.211354027018666	1	NA	NA	NA	NA	0	0.211354027018666
AC020904.2	0.211302464679798	1	NA	NA	NA	NA	0	0.211302464679798
FERMT2	0.21125090234093	-1	NA	NA	NA	NA	0	0.21125090234093
RPL13AP5	0.211199340002063	1	NA	NA	NA	NA	0	0.211199340002063
MT-ND6	0.211147777663195	1	NA	NA	NA	NA	0	0.211147777663195
FAR1	0.211096215324327	-1	NA	NA	NA	NA	0	0.211096215324327
AP001372.2	0.211044652985459	-1	NA	NA	NA	NA	0	0.211044652985459
GOLGA2P2Y	0.210993090646592	1	NA	NA	NA	NA	0	0.210993090646592
USP40	0.210941528307724	-1	NA	NA	NA	NA	0	0.210941528307724
SPATA7	0.210889965968856	-1	NA	NA	NA	NA	0	0.210889965968856
VPS37B	0.210838403629989	-1	NA	NA	NA	NA	0	0.210838403629989
AC093801.1	0.210786841291121	-1	NA	NA	NA	NA	0	0.210786841291121
AC073548.1	0.210735278952253	1	NA	NA	NA	NA	0	0.210735278952253
AC107027.3	0.210683716613386	-1	NA	NA	NA	NA	0	0.210683716613386
C2CD5	0.210632154274518	-1	NA	NA	NA	NA	0	0.210632154274518
SNRPGP2	0.21058059193565	1	NA	NA	NA	NA	0	0.21058059193565
ANO9	0.210529029596783	1	NA	NA	NA	NA	0	0.210529029596783
C17orf100	0.210477467257915	1	NA	NA	NA	NA	0	0.210477467257915
SLC28A2	0.210425904919047	-1	NA	NA	NA	NA	0	0.210425904919047
EEF1A1P12	0.210374342580179	1	NA	NA	NA	NA	0	0.210374342580179
ZNF304	0.210322780241312	-1	NA	NA	NA	NA	0	0.210322780241312
AL157392.3	0.210271217902444	-1	NA	NA	NA	NA	0	0.210271217902444
COX6A1	0.210219655563576	1	NA	NA	NA	NA	0	0.210219655563576
AL117336.2	0.210168093224709	-1	NA	NA	NA	NA	0	0.210168093224709
GNG11	0.210116530885841	-1	NA	NA	NA	NA	0	0.210116530885841
TBC1D10B	0.210064968546973	1	NA	NA	NA	NA	0	0.210064968546973
TPK1	0.210013406208106	1	NA	NA	NA	NA	0	0.210013406208106
AATK	0.209961843869238	1	NA	NA	NA	NA	0	0.209961843869238
TIMM21	0.20991028153037	-1	NA	NA	NA	NA	0	0.20991028153037
GPATCH3	0.209858719191503	1	NA	NA	NA	NA	0	0.209858719191503
XPO4	0.209807156852635	-1	NA	NA	NA	NA	0	0.209807156852635
PDCL3P4	0.209755594513767	-1	NA	NA	NA	NA	0	0.209755594513767
AC073073.2	0.209704032174899	-1	NA	NA	NA	NA	0	0.209704032174899
NYNRIN	0.209652469836032	1	NA	NA	NA	NA	0	0.209652469836032
HPS1	0.209600907497164	1	NA	NA	NA	NA	0	0.209600907497164
NLRC3	0.209549345158296	-1	NA	NA	NA	NA	0	0.209549345158296
S1PR1	0.209497782819429	1	NA	NA	NA	NA	0	0.209497782819429
SNAI3	0.209446220480561	1	NA	NA	NA	NA	0	0.209446220480561
AC239868.1	0.209394658141693	1	NA	NA	NA	NA	0	0.209394658141693
AC110285.2	0.209343095802826	1	NA	NA	NA	NA	0	0.209343095802826
C15orf65	0.209291533463958	-1	NA	NA	NA	NA	0	0.209291533463958
NEDD8	0.20923997112509	1	NA	NA	NA	NA	0	0.20923997112509
TTLL1	0.209188408786223	-1	NA	NA	NA	NA	0	0.209188408786223
RPL27A	0.209136846447355	1	NA	NA	NA	NA	0	0.209136846447355
AJUBA	0.209085284108487	1	NA	NA	NA	NA	0	0.209085284108487
PPARA	0.209033721769619	-1	NA	NA	NA	NA	0	0.209033721769619
TPM3P6	0.208982159430752	-1	NA	NA	NA	NA	0	0.208982159430752
RNASEH2C	0.208930597091884	1	NA	NA	NA	NA	0	0.208930597091884
AL365436.1	0.208879034753016	-1	NA	NA	NA	NA	0	0.208879034753016
SPTAN1	0.208827472414149	1	NA	NA	NA	NA	0	0.208827472414149
PANK2-AS1	0.208775910075281	1	NA	NA	NA	NA	0	0.208775910075281
TSEN34	0.208724347736413	1	NA	NA	NA	NA	0	0.208724347736413
DNAJC19P5	0.208672785397546	-1	NA	NA	NA	NA	0	0.208672785397546
BTBD7	0.208621223058678	-1	NA	NA	NA	NA	0	0.208621223058678
AP001922.6	0.20856966071981	-1	NA	NA	NA	NA	0	0.20856966071981
C22orf46	0.208518098380943	-1	NA	NA	NA	NA	0	0.208518098380943
EZH1	0.208466536042075	1	NA	NA	NA	NA	0	0.208466536042075
AL135925.1	0.208414973703207	-1	NA	NA	NA	NA	0	0.208414973703207
CCDC74B	0.208363411364339	-1	NA	NA	NA	NA	0	0.208363411364339
TMED3	0.208311849025472	1	NA	NA	NA	NA	0	0.208311849025472
CCDC186	0.208260286686604	-1	NA	NA	NA	NA	0	0.208260286686604
SPHK2	0.208208724347736	-1	NA	NA	NA	NA	0	0.208208724347736
PFKM	0.208157162008869	-1	NA	NA	NA	NA	0	0.208157162008869
AC019080.1	0.208105599670001	-1	NA	NA	NA	NA	0	0.208105599670001
SPTLC2	0.208054037331133	1	NA	NA	NA	NA	0	0.208054037331133
CEP162	0.208002474992266	-1	NA	NA	NA	NA	0	0.208002474992266
SNX14	0.207950912653398	1	NA	NA	NA	NA	0	0.207950912653398
FUT8-AS1	0.20789935031453	1	NA	NA	NA	NA	0	0.20789935031453
ZNF813	0.207847787975663	-1	NA	NA	NA	NA	0	0.207847787975663
RALB	0.207796225636795	1	NA	NA	NA	NA	0	0.207796225636795
H3P6	0.207744663297927	1	NA	NA	NA	NA	0	0.207744663297927
RAB8B	0.20769310095906	-1	NA	NA	NA	NA	0	0.20769310095906
MAPK7	0.207641538620192	1	NA	NA	NA	NA	0	0.207641538620192
PTRH2	0.207589976281324	1	NA	NA	NA	NA	0	0.207589976281324
STK31	0.207538413942456	-1	NA	NA	NA	NA	0	0.207538413942456
RNF149	0.207486851603589	1	NA	NA	NA	NA	0	0.207486851603589
TMCC1-AS1	0.207435289264721	-1	NA	NA	NA	NA	0	0.207435289264721
MBD2	0.207383726925853	-1	NA	NA	NA	NA	0	0.207383726925853
AC109583.4	0.207332164586986	-1	NA	NA	NA	NA	0	0.207332164586986
LINC00667	0.207280602248118	-1	NA	NA	NA	NA	0	0.207280602248118
NFYC-AS1	0.20722903990925	-1	NA	NA	NA	NA	0	0.20722903990925
DHX30	0.207177477570383	1	NA	NA	NA	NA	0	0.207177477570383
CFL1P1	0.207125915231515	1	NA	NA	NA	NA	0	0.207125915231515
ZBTB7C	0.207074352892647	1	NA	NA	NA	NA	0	0.207074352892647
RPS15AP36	0.20702279055378	-1	NA	NA	NA	NA	0	0.20702279055378
RPP38	0.206971228214912	1	NA	NA	NA	NA	0	0.206971228214912
TBC1D5	0.206919665876044	-1	NA	NA	NA	NA	0	0.206919665876044
SNAPIN	0.206868103537176	1	NA	NA	NA	NA	0	0.206868103537176
CCNT2-AS1	0.206816541198309	-1	NA	NA	NA	NA	0	0.206816541198309
PRMT6	0.206764978859441	-1	NA	NA	NA	NA	0	0.206764978859441
USP12	0.206713416520573	-1	NA	NA	NA	NA	0	0.206713416520573
MRGBP	0.206661854181706	1	NA	NA	NA	NA	0	0.206661854181706
FAM227B	0.206610291842838	-1	NA	NA	NA	NA	0	0.206610291842838
BMI1	0.20655872950397	1	NA	NA	NA	NA	0	0.20655872950397
ZNF746	0.206507167165103	1	NA	NA	NA	NA	0	0.206507167165103
MTPN	0.206455604826235	-1	NA	NA	NA	NA	0	0.206455604826235
EGFR	0.206404042487367	1	NA	NA	NA	NA	0	0.206404042487367
RALY-AS1	0.2063524801485	-1	NA	NA	NA	NA	0	0.2063524801485
HAUS5	0.206300917809632	1	NA	NA	NA	NA	0	0.206300917809632
KCTD7	0.206249355470764	-1	NA	NA	NA	NA	0	0.206249355470764
RPL21P28	0.206197793131896	1	NA	NA	NA	NA	0	0.206197793131896
NACA3P	0.206146230793029	1	NA	NA	NA	NA	0	0.206146230793029
WNT2B	0.206094668454161	-1	NA	NA	NA	NA	0	0.206094668454161
ZRSR2	0.206043106115293	1	NA	NA	NA	NA	0	0.206043106115293
GNL2	0.205991543776426	1	NA	NA	NA	NA	0	0.205991543776426
IRF2BPL	0.205939981437558	1	NA	NA	NA	NA	0	0.205939981437558
STN1	0.20588841909869	1	NA	NA	NA	NA	0	0.20588841909869
MIR29B2CHG	0.205836856759823	-1	NA	NA	NA	NA	0	0.205836856759823
IFI6	0.205785294420955	1	NA	NA	NA	NA	0	0.205785294420955
NRM	0.205733732082087	1	NA	NA	NA	NA	0	0.205733732082087
PTPA	0.20568216974322	1	NA	NA	NA	NA	0	0.20568216974322
IWS1	0.205630607404352	1	NA	NA	NA	NA	0	0.205630607404352
BBX	0.205579045065484	-1	NA	NA	NA	NA	0	0.205579045065484
TMPRSS9	0.205527482726616	-1	NA	NA	NA	NA	0	0.205527482726616
MON1B	0.205475920387749	-1	NA	NA	NA	NA	0	0.205475920387749
RUBCN	0.205424358048881	1	NA	NA	NA	NA	0	0.205424358048881
AC011451.3	0.205372795710013	1	NA	NA	NA	NA	0	0.205372795710013
ZC3H13	0.205321233371146	-1	NA	NA	NA	NA	0	0.205321233371146
TBC1D1	0.205269671032278	-1	NA	NA	NA	NA	0	0.205269671032278
STK40	0.20521810869341	-1	NA	NA	NA	NA	0	0.20521810869341
ZNF491	0.205166546354543	-1	NA	NA	NA	NA	0	0.205166546354543
MIR635	0.205114984015675	-1	NA	NA	NA	NA	0	0.205114984015675
PDCL3	0.205063421676807	1	NA	NA	NA	NA	0	0.205063421676807
CDK5RAP1	0.20501185933794	1	NA	NA	NA	NA	0	0.20501185933794
RPS29	0.204960296999072	1	NA	NA	NA	NA	0	0.204960296999072
ATPAF2	0.204908734660204	1	NA	NA	NA	NA	0	0.204908734660204
MAP4K3-DT	0.204857172321336	-1	NA	NA	NA	NA	0	0.204857172321336
PTGES2	0.204805609982469	1	NA	NA	NA	NA	0	0.204805609982469
LAGE3P1	0.204754047643601	1	NA	NA	NA	NA	0	0.204754047643601
PRELID2	0.204702485304733	-1	NA	NA	NA	NA	0	0.204702485304733
GIMAP6	0.204650922965866	-1	NA	NA	NA	NA	0	0.204650922965866
RPS17	0.204599360626998	1	NA	NA	NA	NA	0	0.204599360626998
CEP78	0.20454779828813	-1	NA	NA	NA	NA	0	0.20454779828813
ZNF699	0.204496235949263	-1	NA	NA	NA	NA	0	0.204496235949263
RIPOR1	0.204444673610395	-1	NA	NA	NA	NA	0	0.204444673610395
AC022400.6	0.204393111271527	1	NA	NA	NA	NA	0	0.204393111271527
ANGPTL8	0.20434154893266	1	NA	NA	NA	NA	0	0.20434154893266
EMG1	0.204289986593792	1	NA	NA	NA	NA	0	0.204289986593792
PPIAP31	0.204238424254924	1	NA	NA	NA	NA	0	0.204238424254924
AL359258.3	0.204186861916057	-1	NA	NA	NA	NA	0	0.204186861916057
ORMDL1	0.204135299577189	1	NA	NA	NA	NA	0	0.204135299577189
RDH16	0.204083737238321	1	NA	NA	NA	NA	0	0.204083737238321
RPS5	0.204032174899453	1	NA	NA	NA	NA	0	0.204032174899453
NUP160	0.203980612560586	-1	NA	NA	NA	NA	0	0.203980612560586
AC024933.1	0.203929050221718	1	NA	NA	NA	NA	0	0.203929050221718
TCEANC2	0.20387748788285	-1	NA	NA	NA	NA	0	0.20387748788285
FBXO32	0.203825925543983	1	NA	NA	NA	NA	0	0.203825925543983
PIK3IP1-DT	0.203774363205115	1	NA	NA	NA	NA	0	0.203774363205115
PIK3R4	0.203722800866247	-1	NA	NA	NA	NA	0	0.203722800866247
ZNF513	0.20367123852738	1	NA	NA	NA	NA	0	0.20367123852738
PHACTR4	0.203619676188512	-1	NA	NA	NA	NA	0	0.203619676188512
MRPL27	0.203568113849644	1	NA	NA	NA	NA	0	0.203568113849644
AC107375.1	0.203516551510777	-1	NA	NA	NA	NA	0	0.203516551510777
C12orf57	0.203464989171909	1	NA	NA	NA	NA	0	0.203464989171909
CIB1	0.203413426833041	1	NA	NA	NA	NA	0	0.203413426833041
GPN1	0.203361864494173	1	NA	NA	NA	NA	0	0.203361864494173
GIMAP7	0.203310302155306	-1	NA	NA	NA	NA	0	0.203310302155306
RASAL1	0.203258739816438	1	NA	NA	NA	NA	0	0.203258739816438
MRTFA	0.20320717747757	-1	NA	NA	NA	NA	0	0.20320717747757
BCL2L2	0.203155615138703	-1	NA	NA	NA	NA	0	0.203155615138703
RPS11	0.203104052799835	1	NA	NA	NA	NA	0	0.203104052799835
AL031432.3	0.203052490460967	-1	NA	NA	NA	NA	0	0.203052490460967
ZNF768	0.2030009281221	1	NA	NA	NA	NA	0	0.2030009281221
MRPL43	0.202949365783232	1	NA	NA	NA	NA	0	0.202949365783232
USP15	0.202897803444364	1	NA	NA	NA	NA	0	0.202897803444364
TBPL1	0.202846241105497	-1	NA	NA	NA	NA	0	0.202846241105497
MRS2	0.202794678766629	-1	NA	NA	NA	NA	0	0.202794678766629
LRRC37A3	0.202743116427761	1	NA	NA	NA	NA	0	0.202743116427761
STMP1	0.202691554088893	-1	NA	NA	NA	NA	0	0.202691554088893
MOGS	0.202639991750026	1	NA	NA	NA	NA	0	0.202639991750026
AC091057.2	0.202588429411158	-1	NA	NA	NA	NA	0	0.202588429411158
KIF9	0.20253686707229	-1	NA	NA	NA	NA	0	0.20253686707229
EPHB6	0.202485304733423	-1	NA	NA	NA	NA	0	0.202485304733423
ZNF285	0.202433742394555	-1	NA	NA	NA	NA	0	0.202433742394555
AC006277.1	0.202382180055687	1	NA	NA	NA	NA	0	0.202382180055687
ZNF678	0.20233061771682	-1	NA	NA	NA	NA	0	0.20233061771682
LRRC34	0.202279055377952	-1	NA	NA	NA	NA	0	0.202279055377952
CHASERR	0.202227493039084	1	NA	NA	NA	NA	0	0.202227493039084
ENOSF1	0.202175930700217	-1	NA	NA	NA	NA	0	0.202175930700217
SLC9A3-AS1	0.202124368361349	1	NA	NA	NA	NA	0	0.202124368361349
EIF3K	0.202072806022481	1	NA	NA	NA	NA	0	0.202072806022481
AC009779.2	0.202021243683613	-1	NA	NA	NA	NA	0	0.202021243683613
TCF3	0.201969681344746	1	NA	NA	NA	NA	0	0.201969681344746
PAQR8	0.201918119005878	-1	NA	NA	NA	NA	0	0.201918119005878
CHMP1A	0.20186655666701	1	NA	NA	NA	NA	0	0.20186655666701
AC005476.2	0.201814994328143	1	NA	NA	NA	NA	0	0.201814994328143
SPCS2	0.201763431989275	-1	NA	NA	NA	NA	0	0.201763431989275
HNMT	0.201711869650407	-1	NA	NA	NA	NA	0	0.201711869650407
ASPDH	0.20166030731154	-1	NA	NA	NA	NA	0	0.20166030731154
EXPH5	0.201608744972672	1	NA	NA	NA	NA	0	0.201608744972672
ICE2	0.201557182633804	-1	NA	NA	NA	NA	0	0.201557182633804
MAPKAPK5-AS1	0.201505620294937	1	NA	NA	NA	NA	0	0.201505620294937
SEPTIN4	0.201454057956069	1	NA	NA	NA	NA	0	0.201454057956069
NAA35	0.201402495617201	-1	NA	NA	NA	NA	0	0.201402495617201
H3P16	0.201350933278334	1	NA	NA	NA	NA	0	0.201350933278334
NSMCE1	0.201299370939466	1	NA	NA	NA	NA	0	0.201299370939466
AC018926.1	0.201247808600598	-1	NA	NA	NA	NA	0	0.201247808600598
TMPPE	0.20119624626173	-1	NA	NA	NA	NA	0	0.20119624626173
BRMS1	0.201144683922863	1	NA	NA	NA	NA	0	0.201144683922863
XPA	0.201093121583995	-1	NA	NA	NA	NA	0	0.201093121583995
HNRNPKP4	0.201041559245127	-1	NA	NA	NA	NA	0	0.201041559245127
RNF7	0.20098999690626	1	NA	NA	NA	NA	0	0.20098999690626
MCCC2	0.200938434567392	-1	NA	NA	NA	NA	0	0.200938434567392
NAT9	0.200886872228524	1	NA	NA	NA	NA	0	0.200886872228524
RFC4	0.200835309889657	1	NA	NA	NA	NA	0	0.200835309889657
SCARF2	0.200783747550789	-1	NA	NA	NA	NA	0	0.200783747550789
SLC35E4	0.200732185211921	1	NA	NA	NA	NA	0	0.200732185211921
C16orf95	0.200680622873054	-1	NA	NA	NA	NA	0	0.200680622873054
APOOL	0.200629060534186	-1	NA	NA	NA	NA	0	0.200629060534186
DYNLL2	0.200577498195318	-1	NA	NA	NA	NA	0	0.200577498195318
POLR3F	0.20052593585645	-1	NA	NA	NA	NA	0	0.20052593585645
SCAF1	0.200474373517583	1	NA	NA	NA	NA	0	0.200474373517583
SPATA6	0.200422811178715	-1	NA	NA	NA	NA	0	0.200422811178715
NPAS2	0.200371248839847	1	NA	NA	NA	NA	0	0.200371248839847
HESX1	0.20031968650098	-1	NA	NA	NA	NA	0	0.20031968650098
FUCA2	0.200268124162112	1	NA	NA	NA	NA	0	0.200268124162112
RPS10P7	0.200216561823244	-1	NA	NA	NA	NA	0	0.200216561823244
TMEM99	0.200164999484377	-1	NA	NA	NA	NA	0	0.200164999484377
NUDT5	0.200113437145509	1	NA	NA	NA	NA	0	0.200113437145509
KRT8P33	0.200061874806641	-1	NA	NA	NA	NA	0	0.200061874806641
AC027097.2	0.200010312467774	-1	NA	NA	NA	NA	0	0.200010312467774
AKT2	0.199958750128906	-1	NA	NA	NA	NA	0	0.199958750128906
ZSWIM6	0.199907187790038	-1	NA	NA	NA	NA	0	0.199907187790038
VPS72	0.19985562545117	1	NA	NA	NA	NA	0	0.19985562545117
SDHAP1	0.199804063112303	-1	NA	NA	NA	NA	0	0.199804063112303
BTG3-AS1	0.199752500773435	-1	NA	NA	NA	NA	0	0.199752500773435
CABP4	0.199700938434567	1	NA	NA	NA	NA	0	0.199700938434567
