gene	log2FC	padj	AveExpr	t
AL136084.2	0.730718338358969	0.00236126749880545	-4.57654500087209	3.40723955238973
AC008764.2	-0.73045410623133	1.05768970049014e-05	0.604559106770015	-5.11176172561578
PCAT6	0.730436388794456	2.17653360833119e-09	1.20503951700548	7.46364448741804
AC005336.1	-0.730392599913628	0.00428855062539538	-2.78149788660784	-3.19322563609039
FMNL1	0.730374312157223	0.00010118177218689	3.90556396393126	4.43873296455354
AC124944.3	-0.73023820426934	0.000663137199528122	-3.30002739009375	-3.84119455368514
SSH3	0.730040318075428	1.02509570802168e-16	5.72978829790293	12.3333370391186
TANC2	0.729924209781031	8.18584200700602e-12	4.10977794456049	8.99205344716419
RNASET2	-0.729912371156265	9.83158032391378e-10	4.90899401105609	-7.67957892721561
KIAA1549	0.729870404902914	2.48319535995079e-08	2.814376817522	6.80010678278511
AL031772.1	-0.729812868876369	0.00283570704353669	-4.10255778813761	-3.34310662424721
UBE2I	0.729605667010184	2.88039997260272e-16	6.3474794940123	12.0072375723623
ASCL1	-0.729305328788059	0.0247333813832189	-4.75855893252619	-2.50101494977093
APOA4	-0.729296336831197	0.0593567657126655	-5.30844127723754	-2.10340963752133
FAAH	-0.729193950156103	7.71642675049058e-11	5.69193424912778	-8.37532009654564
RPL21P23	-0.729088750795676	0.00720884290477812	-4.3383796271027	-2.99925213851597
ARHGAP27	0.729064689657723	2.30268044148384e-10	4.93240075622233	8.07454758113601
TRGV9	-0.728823389157974	0.00347073218294637	-3.35108346270008	-3.27045743963792
CLN5	-0.728708132108063	3.17198099450019e-13	4.62055038135379	-9.91103784754184
AC027307.3	-0.728507878913744	8.0005650259019e-06	-1.34245263807403	-5.19271478771926
USP8P2	0.728376275775618	0.00906728791589104	-6.3834543044158	2.91022746130662
AC245297.3	0.728343645153032	7.72634752657056e-10	2.01520224811682	7.74408818069144
TUBA3D	-0.728300352864485	6.96080006975256e-05	-1.42782617915356	-4.55310557601809
PLPPR2	0.728238976778634	5.68386785140575e-13	4.31322067104936	9.74398094853846
ALPP	0.72811829560243	0.0501792496304743	-6.00018602858705	2.18393048836118
AL136141.1	-0.728076800839228	4.47179518708508e-05	-1.56116733045343	-4.68630583609421
VASH1	0.727979088801514	3.90698043967271e-09	3.35725174576373	7.30319851617498
MLLT1	-0.727854031524584	2.049906951115e-13	6.81046224709789	-10.0362193783753
RHOG2P	0.727835708356822	0.00454937552716622	-4.83176598733752	3.17146611120451
WNT7B	0.727799028239152	0.000103224192116052	1.16909058375107	4.43267765716514
ZFP36	-0.727742368059998	0.000607995914686108	8.21209917867201	-3.86960077317898
NR3C2	-0.72767358624821	1.85901666691163e-10	5.67263660044459	-8.13310305893527
GNAO1	0.727652207223251	0.00074510835829195	2.97762857772949	3.80205242263113
SLC39A5	0.727463196638899	1.39362988137776e-07	-2.05261189275664	6.32940339079154
TMC5	-0.727424405087498	3.15412535781561e-05	1.16506412965876	-4.78987528907079
AC116345.1	0.727263246398591	0.0155915648827995	-5.5779383000399	2.69391428406979
SPRING1	0.727211446008943	1.22470869209096e-07	7.8259090558301	6.36466586008521
PPP1R13B	-0.727204255178663	1.48884466990547e-13	6.67754311593218	-10.1274503631388
AL157400.4	-0.727179036567442	0.000279640384694394	-2.61413050532627	-4.12070669822258
ARHGEF26-AS1	0.727057872746118	1.81318206842282e-05	2.1027469160465	4.95371317680102
SSTR2	0.72705753585285	0.000181563249359068	0.915685814011971	4.25734991281928
ASB9P1	-0.727057308059417	0.00179151825102776	-3.80926731441822	-3.50411399549394
NDST4	-0.726920976551495	0.00368081798201767	-6.00121069272701	-3.24909828528719
FHL5	-0.726907465003652	0.00121020315665498	0.862899433001122	-3.63917175055346
TUBG1	0.726896232264454	2.7270548417003e-16	4.20913284961944	12.0240300120086
AC008163.1	-0.726801966790359	0.00936791196462835	-3.73102155273863	-2.89746114112614
ACRV1	0.726782044154072	0.00228491592824493	-3.98616457065291	3.41878233634496
AP003354.1	-0.726714607700836	0.000551676621658139	-4.52475439982538	-3.90175672746234
CDC34	0.726630402255501	3.4534148315721e-13	5.41748028161277	9.88654880600443
FTOP1	-0.726607441594632	7.31188480764022e-08	-1.6106689926038	-6.50542490497156
LINC01754	-0.726511834595519	0.0124649100365459	-5.589674694577	-2.78481916720714
DIP2C	-0.726451011277635	9.08506957370878e-08	4.54543233836281	-6.44575410240418
AC027682.6	-0.726434343284826	1.04561041299198e-05	-2.70487901927962	-5.11507726995764
AL596202.1	-0.726433135134041	8.77483100184219e-09	0.507131226177742	-7.0831310200148
AL390066.1	0.726415971427662	0.000159772635319455	-1.88300205656942	4.29739604265202
SMARCA4	0.726236660271093	3.52148637656106e-15	7.19169763100986	11.2349534245977
CCDC60	0.726046778118284	0.00132429208573155	-4.03926332444296	3.60828526649295
AP005212.2	0.725988796625401	0.00328004975808286	-2.79317172459265	3.29104221090102
AC013474.2	-0.725937615699265	0.00214214533227962	-5.33686154032995	-3.44152899061906
TP53I3	0.725850734679293	7.77615684038438e-10	4.12178078145544	7.74218294380835
AC092916.2	-0.72583887883182	0.0179482805971744	-4.82943371241539	-2.63603731031756
THBD	-0.72571476946285	7.92623470046055e-07	5.17324777253819	-5.8478991458925
ANXA2	0.725692534897821	1.96091969130674e-05	8.79317451251328	4.93100400945282
LINC02709	-0.725678976362631	5.63740677878468e-06	-2.26458452662121	-5.29346535044152
AC092447.7	0.725516912348676	0.00498896543909834	-6.38336491005762	3.13780263274228
SPSB1	-0.725450625097321	1.04659257388377e-06	4.67608519784096	-5.77017378010726
AL158207.1	-0.725390330829988	0.000123234703812499	-3.83566431216563	-4.37809108557767
IGKV1-17	-0.725374019616385	0.0437898243107086	-0.150359696393386	-2.24728418419544
AC022098.4	-0.725355802949006	0.00111872967661406	-4.69802195564443	-3.66615333965726
TCEAL9	-0.725324207369281	2.83736232310296e-12	6.24035986192635	-9.28924836398062
ARHGEF4	-0.725301044278011	4.86253777559011e-10	4.35650504802521	-7.86872007332374
AC100858.2	0.725294269757733	2.1617886798034e-05	-2.71488380349319	4.90199842206847
AC011290.1	-0.725255310934037	0.00605834498915052	-4.9560166724372	-3.06466827531129
RGS3	0.725252904781626	6.84243623369933e-12	5.75984035154623	9.04162894282043
PRMT3	-0.725190771363747	5.12843811697877e-12	4.37484527825584	-9.12157825527382
AL591002.1	-0.724953861377124	0.000317200202210739	-3.90495509466332	-4.08039845321379
WDR31	-0.724843002584506	2.06262141154472e-09	3.39821369980943	-7.4779509051398
AC024075.3	-0.724770644717139	5.15104523642253e-08	-0.0601810573963369	-6.60088244160993
AVPI1	0.724630178540795	6.96596123172676e-08	3.89627747717585	6.518698933332
SLC2A9	-0.724536334529938	1.11090412132929e-07	2.46109811392992	-6.39105545181123
LRRCC1	-0.724438857622634	5.1742880129537e-17	4.47031121582764	-12.5500153253853
RAP2A	0.724321504037485	7.82216372061084e-14	4.8220755034538	10.3143195981669
RNASEK	0.724281897752211	1.73738517053494e-09	-0.208676442037649	7.52498091273276
LDB3	-0.724226536469272	0.000937546298305338	1.62434560424785	-3.72551468336741
RNU6-911P	-0.724180401444262	0.0130839392432545	-4.21654950832103	-2.76544993018834
RABGAP1L-DT	-0.724166301394525	1.42810906239848e-08	-1.99434280547715	-6.9508835207162
ITGB5	0.724086210509676	8.07017688652379e-11	6.43224211045802	8.36288440559443
RN7SKP151	0.724028612664684	0.00352921577880149	-5.72415441814608	3.26433226499178
GNAZ	0.724028032573836	1.45822015032331e-06	2.24095746862612	5.67780441261814
LINC02405	-0.723994156573133	0.0293690496630702	-5.4189797613875	-2.42687191213771
ADAMTS9-AS2	0.723905913623099	5.40754292265351e-07	2.10195041090424	5.95381425094542
AC100812.1	-0.72378742088035	1.202910928653e-05	-1.61957556527714	-5.07428646377193
ATP6V1F	0.723739039861981	4.44808652886056e-13	5.39975325098328	9.81626563918868
EXD3	0.72367177204399	3.52692927716374e-13	4.13460792449502	9.88085675904967
PPIL6	-0.723616884238804	4.76740352774014e-12	3.57590492470935	-9.14204349054702
SLC18B1	-0.723380715788952	7.3226777461004e-16	4.20680117767986	-11.7183845685569
MTCO3P43	-0.723327947285907	0.00170635106028905	-4.79854897620891	-3.52124439570811
AC007036.2	-0.723170274035428	0.00320682989350419	-4.92592889562228	-3.29928040647405
AL139246.3	-0.723116034579117	7.99892918533213e-05	-2.47233987423419	-4.51023268598843
SLC1A4	0.723112693413253	4.10024944258817e-10	3.88279134461005	7.91584244715344
AC009303.2	-0.722992060100651	0.00193707417567007	-5.27877068366668	-3.4764896344547
ADGRL3	-0.722929334506141	0.0382516389846486	-0.78851471254764	-2.3089661897845
GRIN3A	-0.722911804578518	9.20921438678602e-08	-0.562488130091482	-6.44199668962228
CACNA2D3	-0.722894803691693	0.000443398887783763	1.22321967145822	-3.97275708181467
AC211433.2	0.722889560655521	0.000183778962802269	-3.6669802515578	4.25359424151596
AL353572.1	-0.722889342601918	0.00418804453721066	-4.88084494309478	-3.20212579811515
PLAGL1	-0.722810899714649	3.87332919916371e-07	2.71851884169954	-6.04671230736483
TCAF1P1	-0.722787992920746	0.00228463491530485	-0.602210703580865	-3.41884444540846
GPR18	-0.722760128460967	0.011282278918712	-1.15387137233348	-2.82450215559413
TM7SF2	0.722382770996	1.23643246880552e-10	5.77290098242786	8.24554254766797
ATP8B2	-0.722366753086606	8.18617385403343e-09	5.48867968850848	-7.10222037664242
RAB37	-0.722349271836853	0.000231980641316294	0.829240576400282	-4.17991369740261
IGF2R	0.72226727767528	3.27940291249796e-09	7.62782841998199	7.35141806884019
AC009879.3	-0.722103537840257	7.88293962084123e-05	-2.60119299729458	-4.51488124717012
RPS4XP13	0.722102772506508	0.000239769478989833	-3.00217228921138	4.16966606189452
NFKBIE	0.722010483903944	2.1405556360122e-07	3.70991016784574	6.21110709844937
AC008507.4	-0.722004488843765	0.00098454473092011	-4.25188580824573	-3.70912062609615
AC092681.2	-0.721953871900672	0.00112872948722931	-4.70945092519232	-3.66324271108298
LIF	0.721914160312425	0.000316235713425088	3.32887490497109	4.08132085799098
AP003119.1	0.721873518986934	0.00496819495547977	-3.43818508536964	3.13937480495282
PXK	-0.721838111466434	3.99269616282066e-12	6.15562137057848	-9.19129274600153
CNIH2	0.721701397594431	3.86300351359984e-06	-1.40201275004397	5.40108921188206
REXO5	0.721639807548274	4.07858437373462e-11	1.02636117917514	8.54970007960767
LILRP2	0.721603247132432	0.00134052612547346	-5.2035685129253	3.60411441996932
FAM85B	-0.72148573428514	0.000199866257016771	-3.30020756231695	-4.22688837921105
MIR6753	0.721307395094856	0.00329532054440975	-5.20125120209193	3.28923983720644
TKTL1	-0.721287863343299	0.002507750742084	-4.03842284733539	-3.38608007459134
LINC02732	0.721210978721221	0.0190752289556909	-4.73150462584699	2.61070537957694
CHMP4BP1	0.721135794839302	2.23418045124559e-06	-0.64054872561117	5.5570361508238
SYT6	0.721114672534226	0.00185029016176103	-3.37679988992367	3.49287595739791
AC103591.4	-0.721059335510614	2.58987774889226e-11	0.460003985856998	-8.67378714365974
AC098935.2	-0.72093337311317	0.00870584598608762	-5.45389490951028	-2.92612636904494
NNAT	-0.720875267158778	0.0038341592850702	-1.37792189166111	-3.23446358424265
ARRDC1	0.720863766149012	7.20999792468377e-12	4.98868967282725	9.02668523398095
AL358944.1	-0.72077393296415	0.000432734997949168	-5.30462440803829	-3.98060727376486
NIBAN1	0.72062130644188	0.000106544174654408	4.66082495114755	4.42292022829712
PDZD4	-0.72061888848013	1.39980112492409e-05	1.37913496546264	-5.03004235028184
MIR3671	-0.720495282423229	0.000173644312889427	-2.63880772924177	-4.27145071552151
AC092687.3	0.720478043689916	2.66416029860265e-05	-2.17356909133055	4.84001294657743
AC026401.3	0.720464500969962	2.95165002262133e-07	1.0283224101555	6.12199968846812
NOD2	0.720464205103902	0.00222558620462063	-0.178292510692449	3.42791772763273
AL109918.1	-0.72042550640403	1.46730915283555e-07	1.53660649638666	-6.3151497995327
PIPOX	0.72035613786901	3.90255262553611e-08	-0.644653370202816	6.67588665081747
AL121753.1	-0.720323120628994	0.000177348059378942	-2.64306060460411	-4.26488350638651
AL158212.3	-0.720225425596535	1.80527298486281e-12	2.80291027120262	-9.4162972309406
LVRN	-0.72018001186635	0.00116833747743734	-3.03817340034667	-3.65115642457869
TXNL1	-0.720117970748107	1.32755314059208e-17	7.69704516951738	-12.9902911676042
NPTN-IT1	-0.720016830347847	0.00505346760054635	-0.833036004534082	-3.13301515735928
PTGER2	-0.71999202652758	0.00120065344335244	0.218598109598729	-3.64180912891688
AC128688.1	-0.719907160394995	0.00258241235502375	-5.20934076994936	-3.37585518324878
AC011447.7	-0.719720179743522	0.00115322953339858	1.40647924553913	-3.65558483520206
SIRPG-AS1	-0.719716840712023	0.00984498512924184	-4.87198351426665	-2.87799781739581
CHI3L2	0.719666247600713	0.00128935270660706	4.08665829078407	3.61736390578621
NEK11	-0.719599457716712	1.84649669303963e-15	4.31715913399821	-11.43331293723
PRKAR2B	-0.719568742514724	1.98642019182509e-07	2.51538151944372	-6.23161911024056
KIFC2	0.719418375271793	3.7571545899835e-09	3.0074168089768	7.31385700831347
SLITRK6	-0.719384099332962	0.13177299206957	-2.31751827325565	-1.68760106686262
LINC02880	-0.719376048547619	0.00425392600708384	-5.14265294544801	-3.19623952161097
ERVV-2	0.719225981958618	0.0842733080015395	-4.27237777757362	1.92832465905441
AC083862.2	-0.719220776863982	6.54381815001401e-11	0.453306710447426	-8.42074243299292
NLRP11	-0.719204836805874	0.0129780722488905	-4.74417411658649	-2.76875435938926
AC012150.2	0.719159817820998	0.00393634118104954	-5.9094856257081	3.22480809688883
ADGRE5	0.71901376764639	2.65006217288123e-08	5.71886430660654	6.78224878827616
NRG1	-0.718930881132032	0.000140958230280659	3.51766267968102	-4.33647139193285
AL359182.1	0.718890473162473	1.56014388828903e-06	-3.14121884253857	5.65897639924144
TSPAN1	-0.718688843649131	0.00427155683636731	7.41020818095299	-3.19460606319791
AC108751.5	0.718684690335243	0.00309548656190214	-3.59886662456941	3.31193870593952
PABPC1L	0.718683024538303	3.15097443476494e-07	4.33706534905845	6.1037900710264
TRAV1-1	-0.718625906726929	0.00686321297419492	-5.05690347601946	-3.01737711424817
AL158071.4	-0.718579145961716	1.45904258297037e-08	0.0043107672858572	-6.9449831006048
ABCG2	0.718517013519471	0.000411150402396322	2.96863530973589	3.99703152165613
FAM111A	0.718429230361587	2.2817398986133e-11	5.66741499610545	8.70875863618955
SLC7A14	-0.718365425657134	0.0417247815054847	-5.03424622248402	-2.26939179415671
AL008733.1	-0.718361093112824	0.000810874939819162	-4.19251810468994	-3.77396842545859
TBC1D3B	0.718309199045563	0.00270761005364106	-4.4375325595084	3.35946354948929
RNU6-322P	-0.718290872817339	8.76432791042487e-07	-2.54513283570522	-5.81973476808749
HSBP1L1	0.718250508266581	2.11902341389063e-10	3.98227159630369	8.09708684067032
LINC02395	0.718233467914281	0.00729353699075292	-5.30701845612461	2.99457276661082
AC098851.1	-0.718220453190218	3.52801741698589e-05	-2.0747766493803	-4.75678795348358
USP51	-0.718160692621052	4.44808652886056e-13	3.62038921632741	-9.81624356662917
AL356489.2	-0.71814482935356	0.000982963979801534	-3.25667079710387	-3.70966415912359
FAM210CP	-0.718109693040878	0.000152175750999893	-5.23410461174844	-4.31273448592492
BNIP3P26	-0.718020106699166	0.00310817465176089	-4.3030669390238	-3.31050150785994
ARPC3	0.71801408031225	5.86625044474791e-11	6.87448395511523	8.44984368844808
NT5DC2	0.717972163897357	3.28416812662164e-12	5.24206814945252	9.24833473252238
PRKAA2	-0.717901942451898	1.23343739206934e-10	3.76496359677451	-8.24635933823734
CTTN	0.717803464494986	4.22973344113278e-15	8.00147785717092	11.1798574925484
LINC02413	-0.717758467015857	0.0139931622583716	-5.54674249281255	-2.7383441892563
MTMR7	0.717744304094457	1.07371020500325e-06	2.07182004408783	5.7631450400083
AC027682.1	-0.717734157297945	0.000104750702976516	-3.07918114891491	-4.42812599006319
CCDC68	-0.717643611811074	1.70850085907454e-05	1.17942736617287	-4.97133579336467
LYRM7	-0.717575555307412	3.2837055856526e-13	4.60926165990255	-9.90141696709414
KNOP1	0.7174539773039	2.67837063561234e-15	3.08886093283246	11.3210174226302
INSC	0.717446069186097	0.0231284532365522	-2.78397237693528	2.52935461852194
AC021549.1	-0.717271323481339	2.40659907742803e-05	-2.07462632933404	-4.87016016756358
ARL4A	-0.716967495191211	8.96423159032054e-12	3.70266309526335	-8.96732895279763
CYP4A22	0.716931465610656	0.00167388856465059	-5.66973222307577	3.52807974888447
MYBPC3	0.716659586551098	0.000376084507403116	-3.68767541208482	4.02577167545808
AC106793.1	-0.716634966932918	3.054626653091e-07	-2.69884872659337	-6.11264786101268
MAFTRR	-0.716634852050855	5.40230475854204e-07	-0.56831530736054	-5.95413409964357
AC009019.1	-0.716633213417318	0.000707203530075351	-4.12050384327263	-3.81955090868974
SERPINE3	-0.71662656899157	3.31157705199864e-05	-3.36402755989244	-4.77547166029701
AL583832.1	-0.716573491518856	0.000313373764627987	-3.64630778558318	-4.08438818792023
AC114490.3	0.716551348903896	3.44053060409095e-07	-0.0451013291610964	6.07940426112687
AP001434.1	0.716490272459222	0.0052321510602438	-3.46319804779235	3.11996736401644
CA15P1	-0.716435115463275	0.00266329695075856	-4.42378460423809	-3.36527875701176
AL132800.1	-0.716401246766434	1.75055096762521e-11	2.37384321123384	-8.78215650763708
AC068831.5	0.716323206008588	0.00323362332132161	-4.77608788000077	3.29604389390997
AC013553.3	0.716306717828666	0.00207758569020989	-4.10705367687066	3.45230717023946
AL117379.1	0.716235279161658	4.30785246133474e-06	-0.820315950832368	5.37001113840433
RPS2	0.716091760453041	1.02046521057906e-08	9.206967336212	7.04286688866567
AC097493.2	-0.71603434775395	0.00515509594082138	-5.58164129473203	-3.12557551932031
MGP	-0.715998565516537	3.7175564894345e-05	7.34537265765016	-4.74116604282056
ZNF354C	-0.715938072684611	3.33863519670624e-08	2.80528072385271	-6.71897546418446
TTC21B-AS1	-0.715878140402369	0.000251819553540856	-5.13882425128201	-4.15423794628796
AC131206.1	-0.715743379264492	0.000629942981389813	-3.29693999280421	-3.85800757318691
AC010997.4	-0.715644183057178	2.63269466146262e-07	0.53658836730244	-6.15400705875727
RPL7AP10	0.715633971483047	0.00156036090871671	-1.58032385145642	3.55230072579238
FCMR	-0.715602548290846	0.00784373916011165	2.4161749618544	-2.96665784275865
AC244517.1	0.715421673086696	0.0021691064926869	-2.49471411391364	3.4372029110634
AC009163.7	-0.715410893650916	9.5279738488511e-08	0.827201236192734	-6.43281876074175
AC127540.1	-0.715311005019848	0.00187064782038764	-5.07370707437258	-3.48894793609712
EFNB1	0.715263102560303	9.0500857362302e-14	4.99392830284973	10.2719188032375
AL596214.1	-0.715180130412857	6.96252298529345e-09	-0.360503034549415	-7.14618335799844
ITGA6	0.71500439705979	2.50262399082416e-12	5.82797285900657	9.32455874423886
TRBV7-9	-0.714995482924911	0.0152037755055359	-2.21854863065798	-2.70432361879125
AC012447.1	-0.714898067155163	4.61094119720654e-06	-3.15247189888795	-5.35059978026449
CLCN3P1	-0.714871456574554	1.03389293043647e-07	-0.987602506372934	-6.41037283242423
NDUFB4P11	-0.714741062417715	0.0359903228885932	-5.32953609965684	-2.33616518769559
AL162431.3	-0.714649575886699	0.000640181448000774	-5.03119152662788	-3.85271680503381
AC008982.2	-0.71442947926697	0.00280433098247632	-2.41323258417841	-3.34724212592662
HS6ST1P1	-0.714410585376398	0.0106292828625422	-2.84775565590317	-2.8479463946336
TNFRSF13C	-0.714406102003641	0.113416365831117	-0.582505136505263	-1.77091673996822
AC012313.5	-0.714380065757131	1.64065355123223e-12	1.59394322316711	-9.44322766047518
AL583810.1	0.714297739405373	0.000775904751381417	-3.10031053630117	3.78857080377932
AC040168.1	-0.71427474092851	0.00163435363431913	-0.858957927689465	-3.53660436909077
AC016831.1	-0.7142515796994	0.00399485184739946	-0.19898465307785	-3.21944845661807
MAT2A	-0.714000981443161	3.2093812169074e-06	7.53293986256755	-5.45369264372861
PAOX	0.713885970370315	1.28505549167624e-05	-1.63304462995939	5.05511590442599
TMED11P	-0.71381000158925	0.00167289263884182	-5.40649165937033	-3.52833676123543
ST6GAL1	-0.713680650515045	7.2459903756087e-05	6.46314017201866	-4.5408140435651
RHOH	-0.71366903812569	0.0128701311395348	1.31466904251631	-2.77209691425418
SPEF2	-0.713472613386719	1.50308636565124e-13	4.10454992742253	-10.1243726111959
AL589993.1	-0.713456775564599	0.00140000566097424	-3.73229543262979	-3.58917678775203
TRAV23DV6	-0.713403318007221	0.0188149804861059	-4.44326946013047	-2.61655138914838
RPS28P4	0.713210849118895	9.43105931796959e-06	2.37660034607064	5.14504536767306
WNT8B	0.713161101848426	0.00165866675337544	-5.0669862610018	3.53134629931501
AL357153.1	0.713154064438878	0.0245060668358424	-4.42759568369501	2.50487931220261
DDX52	0.713101739976739	1.20134342706541e-17	4.36298980546569	13.0250605048346
AC108063.1	-0.713097369543156	0.00366772957666106	-4.73911223724128	-3.25043970713812
AC022034.3	-0.713057939575078	0.00193042206630161	-5.46981639147186	-3.4777272349152
NUDT16	-0.7130288257663	1.57014178483198e-11	6.19167527233256	-8.81235465695434
SLC7A9	-0.713022089316648	1.71605921397697e-07	-1.03827647516625	-6.27217660178091
METTL7A	-0.712987812646191	4.1820313534581e-09	9.04003627936118	-7.28505369548099
ECEL1	0.712978937756472	0.0104360290000896	0.179779418849337	2.85527100343877
SNHG7	0.712828322165968	4.04902730564193e-09	5.56144186188364	7.29370198215538
XBP1	-0.712771216444144	3.51799864636081e-10	7.74041642657492	-7.95826866592544
AC097382.2	-0.712402339988526	0.0015545183867213	-3.83154367117913	-3.55362524566265
FADS3	0.71234106525911	5.69605811917617e-09	3.79051104579075	7.20070194687565
RNU4-39P	-0.712290089361876	0.00140559388125317	-4.17908825611066	-3.58783049892268
C6orf223	-0.71220164114853	0.00018664485738977	-0.0965912349531353	-4.24859690177935
JCAD	0.71218059454221	1.18708991938055e-07	6.5213602015079	6.37305134218674
AL591368.1	-0.712122858504777	0.00178908395109669	-3.79355026811543	-3.50459314002413
FAM185BP	-0.712108956509218	5.64441622921474e-10	0.213811959042202	-7.82894109469511
EPB41L5	-0.711856924784971	3.74155533650757e-09	5.65071617122368	-7.31494885455101
EPS8L1	0.71172844164049	5.04065913487392e-08	5.78950165231904	6.60676664365601
AC026691.1	-0.711726859814019	6.5284048092166e-10	0.280947849482557	-7.78966190325607
AC089998.3	-0.711704101360615	0.00439363812524849	-4.59281406982187	-3.18436642689475
MAP3K5	0.711687540750204	2.63269466146262e-07	5.91675468654786	6.15398334895024
AL355073.2	-0.711619200687502	0.00150070864283602	-3.80674492191577	-3.5655246394157
AC018529.3	-0.711609677457469	0.000719688421585274	-4.13460280907425	-3.81372351464544
ENDOU	-0.711604639685852	0.000314518385316689	-0.743983070389184	-4.08322667126304
AC106782.1	0.711503076888354	0.000174410111140102	-4.85516610055703	4.2700559312966
RXFP4	0.711474963896924	0.00377314835085531	-3.88162883329823	3.24023956020407
AC005041.2	0.711201401132772	0.00601114853652542	-5.26398407899207	3.0676264245373
SYT7	-0.711115728510214	0.00281396346930693	4.07476103052058	-3.34594074794902
KHDC1P1	0.711093267202403	0.0155507505214683	-6.58019174719922	2.69503719680366
C6orf52	-0.710930675832702	2.44622497690252e-06	-0.787505912523084	-5.53142177750001
MBOAT1	0.710647662482595	4.9599002638956e-13	3.91311780273007	9.78473025631237
PTPRR	0.710491944343439	0.000686640414778914	0.0507910366984707	3.82963879662368
AC016396.2	-0.710460569436243	0.00132787881780904	-5.77277522005984	-3.6073670670066
ALOXE3	0.710421219568093	0.0015095963967819	-1.73099274592681	3.56343040164481
NEURL3	0.710405405637101	0.00709083200053567	-3.62358420936508	3.00537530235282
GAL3ST4	0.710249457199554	1.13906208040271e-05	1.48533818804248	5.09034307354096
TMEM234	0.71022692888	1.1807819966091e-12	3.36838313691445	9.5362901396429
AC005343.4	-0.710193141323556	0.00373860857560644	-5.30783378406044	-3.24346275983685
SYNPO2	-0.710092377515257	1.38643794979582e-05	4.24837859607446	-5.03297468380341
IGKV2D-40	-0.71006026718686	0.0523413673073902	-2.86999261474942	-2.16378301748956
SENP8	-0.710057829046826	1.67959266721125e-14	2.51085508639846	-10.7624313603311
AC079140.5	0.709823399131773	0.000515073291626304	-4.63242856873726	3.92427542631118
AL359511.3	0.709794491378225	0.0177570442739043	-4.84975383641084	2.64066669616331
AL355385.1	0.709758866544456	2.13329729673326e-05	-2.29627548623431	4.90589738172332
AC083843.3	0.709596836722581	0.000119405630379125	0.100680118134356	4.38813634585014
AC099568.2	-0.709422306290571	7.08377716151986e-07	-0.0459519487371574	-5.87873356534108
PCDHB18P	-0.709386720112103	9.38524206608355e-05	-1.9530210713365	-4.46152930557708
SAXO1	-0.709323006810581	5.14985879990668e-05	-2.26521970790986	-4.64383851059112
CILP2	0.709241092292808	3.21253400281297e-07	2.54857322653139	6.09855052290493
AC092802.1	-0.709055351918347	2.14030504550112e-05	-0.467143303333081	-4.90494833945898
BCDIN3D-AS1	-0.709007346208582	2.20585763983697e-10	0.114482118643355	-8.08609698510722
MIR181B2	0.708883626783624	0.00332386202534079	-5.4824511480009	3.28600919474461
AC020658.5	0.708848730295312	0.00176921823662004	-4.06546623479807	3.50853969201419
AL352979.4	-0.708844496532087	2.22891001889397e-08	-0.352936198352254	-6.82944253559364
PRPS1P2	-0.708817525614321	0.00029268865498954	-0.89437695895899	-4.10645687016722
CTXN3	0.708664604856404	0.000869484658963976	-6.32949367349953	3.75063201052363
HYKK	-0.70859604722138	4.00390839214519e-12	1.84397580968279	-9.19048078331015
U47924.1	0.708591910797607	0.00361727847365838	-3.85873169485357	3.25547187589649
ZPLD2P	-0.708489745804888	2.85535931048216e-07	3.7856616748921	-6.13124820525746
CDHR5	-0.708387431999879	0.000312011138925132	-2.96456026642837	-4.08574542656923
IL17D	-0.708345204462996	1.58790875953273e-06	1.33284702863974	-5.65379197510289
FOXL1	0.708210559739246	0.000195536242503182	-0.688109068252513	4.2336837916838
EQTN	-0.708183628032343	0.00625618232280479	-4.93736092276224	-3.05278819174805
PANK1	-0.708090024510726	2.11672824988335e-05	3.75576533297335	-4.90835521187276
COL3A1	0.707953405984301	0.00597554066483292	7.56655694694619	3.06993552549971
AC079610.2	0.707937792265104	0.00163447057402511	-4.68205352607082	3.53655904538329
AC097381.3	-0.70776283837193	1.94052895249468e-06	-2.02705009437863	-5.59665624241574
PDIA6	-0.707740004002395	3.99764680338688e-06	7.6100260219988	-5.39131083434863
AC092447.5	-0.707620210225687	0.0424819026048226	-4.02541077704172	-2.2613265308181
AC007389.3	0.707511114662088	0.000824411778395527	-3.74629243674009	3.76833079062927
SLC20A1	0.707234326647425	1.19788359428645e-06	5.06490801503654	5.73259822505598
AC107027.1	-0.707131702211914	0.00029268865498954	-3.54548066279019	-4.10647602393488
C3orf36	0.707122415716986	0.000210062387667229	0.126473390945025	4.21118594158148
LINC01607	-0.7070242298428	0.0002751356219359	-0.505492972594647	-4.12595917874739
PPP1R15B	-0.706943762178985	5.96516283073079e-13	6.36129751267125	-9.72944240325491
CYP3A4	-0.706809866461067	0.000358432718073831	-3.95003412899231	-4.04133940183922
COL15A1	0.706771151085886	1.2738284254982e-05	5.62843980217786	5.05765274220884
MIRLET7I	-0.706720481903405	0.00530919508616391	-4.41217234867034	-3.11451681611302
RPS10	0.706687505103983	5.53288558419071e-07	-0.652074067177827	5.94738239785982
BRCA2	0.706654892818823	3.9444863572969e-08	1.01961464080081	6.67302372422517
AC136475.7	-0.706562730133155	0.00329842934378872	-5.0966794469237	-3.28890565614384
